aug_kl   AUC 0.6260, Accuracy 0.6081, TPR@5% FPR of 0.1588
Min_0% renyi_1   AUC 0.5141, Accuracy 0.5287, TPR@5% FPR of 0.0574
Min_0% renyi_2   AUC 0.5142, Accuracy 0.5287, TPR@5% FPR of 0.0507
Min_0% renyi_inf   AUC 0.5864, Accuracy 0.5693, TPR@5% FPR of 0.0777
Min_5.0% renyi_05   AUC 0.4688, Accuracy 0.5135, TPR@5% FPR of 0.0642
Min_5.0% renyi_1   AUC 0.4985, Accuracy 0.5338, TPR@5% FPR of 0.0642
Min_5.0% renyi_2   AUC 0.5077, Accuracy 0.5355, TPR@5% FPR of 0.0574
Min_5.0% renyi_inf   AUC 0.5350, Accuracy 0.5473, TPR@5% FPR of 0.0845
Min_10.0% renyi_05   AUC 0.4399, Accuracy 0.5034, TPR@5% FPR of 0.0507
Min_10.0% renyi_1   AUC 0.4541, Accuracy 0.5118, TPR@5% FPR of 0.0608
Min_10.0% renyi_2   AUC 0.5027, Accuracy 0.5304, TPR@5% FPR of 0.0642
Min_10.0% renyi_inf   AUC 0.5157, Accuracy 0.5372, TPR@5% FPR of 0.0811
Min_20.0% renyi_05   AUC 0.4716, Accuracy 0.5068, TPR@5% FPR of 0.0304
Min_20.0% renyi_1   AUC 0.4535, Accuracy 0.5068, TPR@5% FPR of 0.0541
Min_20.0% renyi_2   AUC 0.4746, Accuracy 0.5270, TPR@5% FPR of 0.0338
Min_20.0% renyi_inf   AUC 0.4665, Accuracy 0.5220, TPR@5% FPR of 0.0709
Min_30.0% renyi_05   AUC 0.4634, Accuracy 0.5068, TPR@5% FPR of 0.0236
Min_30.0% renyi_1   AUC 0.4616, Accuracy 0.5051, TPR@5% FPR of 0.0473
Min_30.0% renyi_2   AUC 0.4691, Accuracy 0.5236, TPR@5% FPR of 0.0372
Min_30.0% renyi_inf   AUC 0.4507, Accuracy 0.5135, TPR@5% FPR of 0.0709
Min_40.0% renyi_05   AUC 0.4537, Accuracy 0.5135, TPR@5% FPR of 0.0304
Min_40.0% renyi_1   AUC 0.4680, Accuracy 0.5118, TPR@5% FPR of 0.0304
Min_40.0% renyi_2   AUC 0.4915, Accuracy 0.5203, TPR@5% FPR of 0.0541
Min_40.0% renyi_inf   AUC 0.4516, Accuracy 0.5101, TPR@5% FPR of 0.0473
Min_50.0% renyi_05   AUC 0.4680, Accuracy 0.5169, TPR@5% FPR of 0.0439
Min_50.0% renyi_1   AUC 0.4840, Accuracy 0.5135, TPR@5% FPR of 0.0304
Min_50.0% renyi_2   AUC 0.5060, Accuracy 0.5253, TPR@5% FPR of 0.0642
